subject,subject_type,relation,object,object_type,confidence,frequency,weight,source_id,source_text
FPT IS,ORGANIZATION,CÓ_GIÁ_TRỊ,1300 tỷ,MONEY,0.7476000189781189,1,0.7476000189781189,10124,"Các sản phẩm Made by FPT IS được phát triển xuất phát thực tế từ bài toán, nhu cầu của khách hàng, đón sóng của thị trườ"
LPBank,UNKNOWN,TĂNG_TRƯỞNG,"0,55%/năm",UNKNOWN,0.7,1,0.7,10125,"LPBank trở thành nhà băng tiếp theo niêm yết lãi suất trần 4,75%/năm cho tiền gửi kỳ hạn 3-5 tháng sau khi tăng 0,55%/nă"
Tập đoàn Masan,ORGANIZATION,CÓ_GIÁ_TRỊ,1.999 tỷ,MONEY,0.7324000000953674,1,0.7324000000953674,10135,"Ông Quang chia sẻ, đó là Masan Consumer - công ty hàng tiêu dùng nhanh có tốc độ tăng trưởng doanh thu và lợi nhuận nhan"
Masan Consumer trong hệ thống WinCommerce đã,UNKNOWN,TĂNG_TRƯỞNG,84%,UNKNOWN,0.7,1,0.7,10135,"""Nhìn từ bên ngoài, Masan Group là sự kết hợp của nhiều mảnh ghép. Với chúng ta, đây là một hệ sinh thái tích hợp và cộn"
Vũ Đình Độ,PERSON,LÃNH_ĐẠO,VII,ORGANIZATION,0.8485000133514404,1,0.8485000133514404,10138,"Hồi đầu tháng 9, CTCP Tasco (HUT) - do ông Vũ Đình Độ làm chủ tịch, công bố thông tin CTCP VII Holding (VII Holding) về "
Phú Quý,UNKNOWN,TĂNG_TRƯỞNG,"7,5%",UNKNOWN,0.7,1,0.7,10144,"Kết thúc tuần, giá bạc thỏi 999 tại Phú Quý tăng mạnh 6,32 triệu đồng/kg ở chiều mua vào và tăng 6,51 triệu đồng/kg ở ch"
CASA,UNKNOWN,TĂNG_TRƯỞNG,"9,7%",UNKNOWN,0.7,1,0.7,10145,"Top 3 bỏ xa phần còn lại Theo báo cáo tài chính quý IV/2024 của 27 ngân hàng niêm yết, có tới 16 nhà băng ghi nhận tỷ lệ"
CASA,UNKNOWN,TĂNG_TRƯỞNG,"14,7%",UNKNOWN,0.7,1,0.7,10145,"Top 3 bỏ xa phần còn lại Theo báo cáo tài chính quý IV/2024 của 27 ngân hàng niêm yết, có tới 16 nhà băng ghi nhận tỷ lệ"
CASA,UNKNOWN,TĂNG_TRƯỞNG,"35,8%",UNKNOWN,0.7,1,0.7,10145,"Top 3 bỏ xa phần còn lại Theo báo cáo tài chính quý IV/2024 của 27 ngân hàng niêm yết, có tới 16 nhà băng ghi nhận tỷ lệ"
CASA,UNKNOWN,TĂNG_TRƯỞNG,"24,2%",UNKNOWN,0.7,1,0.7,10145,"Top 3 bỏ xa phần còn lại Theo báo cáo tài chính quý IV/2024 của 27 ngân hàng niêm yết, có tới 16 nhà băng ghi nhận tỷ lệ"
Vũ Hoàng,PERSON,LÃNH_ĐẠO,Hiệp hội Internet Việt Nam,ORGANIZATION,0.8499000072479248,2,1.6998000144958496,10149,"Sau hơn một năm, 5G đã phủ sóng khoảng 59% dân số, tạo nền tảng quan trọng cho phát triển kinh tế số, chính phủ số và xã"
Apple,ORGANIZATION,ĐẦU_TƯ,Bing,ORGANIZATION,0.8198000192642212,1,0.8198000192642212,10157,"Lãnh đạo Apple cho rằng DOJ đã giả định sai khi cho rằng nếu không có thỏa thuận với Google, Apple sẽ làm công cụ tìm ki"
Nguyễn Công Bắc,PERSON,LÃNH_ĐẠO,Công ty chăn nuôi Lộc Phát BLLT,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,10158,"Bà Hồ Thị Vân - tiểu thương bán thịt lợn ở Đại Kim (Hoàng Mai, Hà Nội) - cho biết, sức mua vẫn còn khá yếu, nhưng giá bá"
Lợi nhuận sau thuế,UNKNOWN,CÓ_GIÁ_TRỊ,769 tỷ,UNKNOWN,0.75,1,0.75,10158,"Lợi nhuận sau thuế đạt 769 tỷ, tăng gần 3.000% so với cùng kỳ, tức gấp khoảng 30 lần. Năm nay, Dabaco đặt kế hoạch tổng "
Huỳnh Tấn Lộc,PERSON,LÃNH_ĐẠO,Hợp tác xã Sầu riêng Ngũ Hiệp,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,10159,"Trao đổi với PV VietNamNet, ông Huỳnh Tấn Lộc - Giám đốc Hợp tác xã Sầu riêng Ngũ Hiệp (Đồng Tháp) cho biết, giá sầu riê"
AI trong khu vực APAC dự kiến sẽ,UNKNOWN,CÓ_GIÁ_TRỊ,"23,9 tỷ USD",UNKNOWN,0.75,1,0.75,10160,"Chưa dừng lại ở đó, khả năng thành công của các sáng kiến AI phụ thuộc lớn vào mức độ sẵn có, chất lượng, và khả năng qu"
DVCTT lên Cổng dịch vụ công quốc gia,UNKNOWN,TĂNG_TRƯỞNG,"89,8%",UNKNOWN,0.7,1,0.7,10171,"Mức độ hài lòng của người dân, doanh nghiệp về giải quyết TTHC ngày càng tăng cao. Tỉnh đã cung cấp 100% DVCTT (đối với "
Cục Sở hữu trí tuệ,ORGANIZATION,HỢP_TÁC,Sở Khoa học và Công nghệ Hà Nội,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,10174,"Sáng 25/4, dưới sự chỉ đạo của Bộ Khoa học và Công nghệ, Ủy ban Nhân dân thành phố Hà Nội, Cục Sở hữu trí tuệ phối hợp v"
Sở Khoa học và Công nghệ Hà Nội,ORGANIZATION,HỢP_TÁC,Cục Sở hữu trí tuệ,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,10174,"Sáng 25/4, dưới sự chỉ đạo của Bộ Khoa học và Công nghệ, Ủy ban Nhân dân thành phố Hà Nội, Cục Sở hữu trí tuệ phối hợp v"
Chu Thị Thanh,PERSON,LÃNH_ĐẠO,FPT,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,10177,Quan hệ hợp tác giữa FPT và Airbus chính là minh chứng rõ nét cho cam kết đó. Sở hữu mạng lưới hơn 100 đối tác trong ngà
Airbus,ORGANIZATION,THUỘC_NGÀNH,hàng không,INDUSTRY,0.7200000286102295,1,0.7200000286102295,10177,Quan hệ hợp tác giữa FPT và Airbus chính là minh chứng rõ nét cho cam kết đó. Sở hữu mạng lưới hơn 100 đối tác trong ngà
FPT,ORGANIZATION,HỢP_TÁC,Cơ quan An toàn Hàng không Liên minh châu Âu,ORGANIZATION,0.800000011920929,1,0.800000011920929,10177,"Airbus tiếp tục tin tưởng FPT là đối tác tin cậy và có năng lực thực thi cao"", ông Wouter Van Wersch - Phó Chủ tịch Điều"
Cơ quan An toàn Hàng không Liên minh châu Âu,ORGANIZATION,HỢP_TÁC,FPT,ORGANIZATION,0.800000011920929,1,0.800000011920929,10177,"Airbus tiếp tục tin tưởng FPT là đối tác tin cậy và có năng lực thực thi cao"", ông Wouter Van Wersch - Phó Chủ tịch Điều"
UBND tỉnh Thừa Thiên Huế,ORGANIZATION,HỢP_TÁC,Cục An toàn thông tin,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,10181,"Lễ phát động cuộc thi trực tuyến ""Tìm hiểu kỹ năng bảo đảm an toàn thông tin trên không gian mạng tỉnh Thừa Thiên Huế nă"
Cục An toàn thông tin,ORGANIZATION,HỢP_TÁC,UBND tỉnh Thừa Thiên Huế,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,10181,"Lễ phát động cuộc thi trực tuyến ""Tìm hiểu kỹ năng bảo đảm an toàn thông tin trên không gian mạng tỉnh Thừa Thiên Huế nă"
Nhất,UNKNOWN,CÓ_GIÁ_TRỊ,20 triệu đồng,UNKNOWN,0.75,1,0.75,10181,"Trong năm đầu tiên được tổ chức, cuộc thi ""Tìm hiểu kỹ năng bảo đảm an toàn thông tin trên không gian mạng tỉnh Thừa Thi"
Nhì,UNKNOWN,CÓ_GIÁ_TRỊ,10 triệu đồng,UNKNOWN,0.75,1,0.75,10181,"Trong năm đầu tiên được tổ chức, cuộc thi ""Tìm hiểu kỹ năng bảo đảm an toàn thông tin trên không gian mạng tỉnh Thừa Thi"
Khuyến khích,UNKNOWN,CÓ_GIÁ_TRỊ,1 triệu đồng,UNKNOWN,0.75,1,0.75,10181,"Trong năm đầu tiên được tổ chức, cuộc thi ""Tìm hiểu kỹ năng bảo đảm an toàn thông tin trên không gian mạng tỉnh Thừa Thi"
Big Tech,ORGANIZATION,THUỘC_NGÀNH,công nghiệp,INDUSTRY,0.7188000082969666,1,0.7188000082969666,10187,"Song, cũng có những lần Meta phải chịu thua. Tại Mỹ, công ty đạt thỏa thuận với FTC năm 2019 và nộp phạt 5 tỷ USD, đồng "
IAI,ORGANIZATION,TĂNG_TRƯỞNG,"tăng 15,5%",PERCENT,0.6980000138282776,1,0.6980000138282776,10191,"Theo Investors, tới cuối quý I/2024, Elbit có tổng giá trị hợp đồng backlog kỷ lục hơn 23 tỷ USD, với hơn 50% dự kiến th"
Tết Nguyên Đán,EVENT,CÓ_GIÁ_TRỊ,083 tỷ,MONEY,0.7465999722480774,1,0.7465999722480774,10192,"Cả tuần, chỉ số VN30 tăng 2,1%, trong khi Midcap và Smallcap cũng phục hồi lần lượt 2,5% và 1,8%. Độ rộng thị trường khá"
VN30,UNKNOWN,TĂNG_TRƯỞNG,"2,1%",UNKNOWN,0.7,1,0.7,10192,"Cả tuần, chỉ số VN30 tăng 2,1%, trong khi Midcap và Smallcap cũng phục hồi lần lượt 2,5% và 1,8%. Độ rộng thị trường khá"
André Pujadas,PERSON,LÃNH_ĐẠO,OnePlanet,ORGANIZATION,0.8452000021934509,1,0.8452000021934509,10193,"Kế hoạch đầy tham vọng của OnePlanet dựa trên quy trình tái chế pin năng lượng mặt trời độc đáo của mình. ""Chúng tôi thự"
The Atlantic,ORGANIZATION,CÓ_GIÁ_TRỊ,14 tỷ,MONEY,0.75,1,0.75,10194,"Đó là clip 19 giây ""Me at the Zoo"" của đồng sáng lập Jawed Karim. Có bao nhiêu video trên YouTube? YouTube không tiết lộ"
VPBank,ORGANIZATION,CÓ_GIÁ_TRỊ,4.937 tỷ,MONEY,0.7315999865531921,1,0.7315999865531921,10197,"Tính chung trong 6 tháng đầu năm 2025, VPBank ghi nhận lãi thuần từ hoạt động mua bán chứng khoán kinh doanh đạt gần 511"
Ban Quản lý dự án đầu tư,ORGANIZATION,THUỘC_NGÀNH,công,INDUSTRY,0.7116000056266785,1,0.7116000056266785,10206,Thứ trưởng Bùi Hoàng Phương phụ trách theo dõi và chỉ đạo các đơn vị: Cục Công nghiệp công nghệ thông tin; Trung tâm Côn
Nguyễn Công,PERSON,LÃNH_ĐẠO,Citek,ORGANIZATION,0.8497999906539917,1,0.8497999906539917,10209,"""Gia nhập United VARs và được công nhận SAP Platinum Partner là dấu mốc quan trọng cho giai đoạn phát triển mới, mở ra n"
NIC,ORGANIZATION,HỢP_TÁC,Vietbay,ORGANIZATION,0.7997999787330627,1,0.7997999787330627,10211,Hai chương trình đánh dấu bước tiến quan trọng trong việc triển khai mô hình đào tạo ba nhà: Nhà nước - Nhà trường - Nhà
Vietbay,ORGANIZATION,HỢP_TÁC,NIC,ORGANIZATION,0.7997999787330627,1,0.7997999787330627,10211,Hai chương trình đánh dấu bước tiến quan trọng trong việc triển khai mô hình đào tạo ba nhà: Nhà nước - Nhà trường - Nhà
Cục Thông tin cơ sở,ORGANIZATION,TỔ_CHỨC_SỰ_KIỆN,Hội nghị tổng kết,EVENT,0.7799000144004822,1,0.7799000144004822,10218,"Sáng 27/12, Cục Thông tin cơ sở đã tổ chức Hội nghị tổng kết công tác năm 2024 và triển khai nhiệm vụ năm 2025. Thứ trưở"
Cục Thông tin cơ sở,ORGANIZATION,TỔ_CHỨC_SỰ_KIỆN,Hội nghị toàn quốc,EVENT,0.7799000144004822,1,0.7799000144004822,10218,"Về công tác thực thi pháp luật, trong năm 2024, Cục Thông tin cơ sở đã tổ chức thành công Hội nghị trực tuyến toàn quốc "
Mariam,PERSON,LÃNH_ĐẠO,Ngân hàng Thế giới,ORGANIZATION,0.8496000170707703,1,0.8496000170707703,10220,Việt Nam đặt mục tiêu tăng trưởng hai con số và trở thành quốc gia có thu nhập cao vào năm 2045. Để hiện thực hóa khát v
Bùi Ngọc,PERSON,LÃNH_ĐẠO,Deloitte Việt,ORGANIZATION,0.8450999855995178,1,0.8450999855995178,10220,"Tuy nhiên, cách làm này lại nảy sinh lo ngại về sự không thống nhất trong cách hiểu, cách đánh giá của cơ quan quản lý k"
Ko Tae,PERSON,LÃNH_ĐẠO,Hiệp hội Doanh nghiệp Hàn Quốc,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,10220,"Đề cập đến vấn đề sửa đổi Luật Công nghệ cao, ông Ko Tae Yeon, Chủ tịch Hiệp hội Doanh nghiệp Hàn Quốc tại Việt Nam (Koc"
Jackpot,UNKNOWN,CÓ_GIÁ_TRỊ,35.265.228.500 đồng,UNKNOWN,0.75,1,0.75,10225,"Công ty Xổ số Điện toán Việt Nam (Vietlott) thông tin, ở kỳ quay số mở thưởng lần thứ 1.477 của sản phẩm Mega 6/45 diễn "
GDP giờ,UNKNOWN,CÓ_GIÁ_TRỊ,"11,5 triệu",UNKNOWN,0.75,1,0.75,10228,"Tiếp nối hành trình này, chỉ trong một ngày mùa Thu năm 2025, nước ta đã khánh thành và khởi công 250 công trình quy mô "
GDP của nền kinh tế chỉ,UNKNOWN,CÓ_GIÁ_TRỊ,8 tỷ USD,UNKNOWN,0.75,1,0.75,10228,"Năm 1986, quy mô GDP của nền kinh tế chỉ đạt 8 tỷ USD, đến năm 2024 ước đạt 476,3 tỷ USD, gấp 59,5 lần"", ông Nguyễn Bích"
Phan Minh,PERSON,LÃNH_ĐẠO,Phúc,ORGANIZATION,0.8406000137329102,1,0.8406000137329102,10228,"Nền kinh tế chuyên vượt 'chướng ngại vật' ""Việt Nam là quốc gia vượt qua các cuộc khủng hoảng nhanh hơn nước khác"", đối "
Châu Minh,PERSON,LÃNH_ĐẠO,Công ty TNHH Giày Triệu,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,10228,"Ông Châu Minh Thi, Giám đốc Công ty TNHH Giày Triệu Phong, Chủ tịch Hội Da giày TPHCM, nhận định, chính sách hướng về ki"
FDI giải ngân,UNKNOWN,TĂNG_TRƯỞNG,"8,1%",UNKNOWN,0.7,1,0.7,10228,"Báo cáo kinh tế vĩ mô được Ngân hàng Standard Chartered công bố vào cuối tháng 7 cho thấy, dòng vốn FDI vào Việt Nam cải"
FDI cam kết,UNKNOWN,TĂNG_TRƯỞNG,"32,6%",UNKNOWN,0.7,1,0.7,10228,"Báo cáo kinh tế vĩ mô được Ngân hàng Standard Chartered công bố vào cuối tháng 7 cho thấy, dòng vốn FDI vào Việt Nam cải"
Matthew,PERSON,LÃNH_ĐẠO,Savills Hà Nội,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,10228,"Bàn về thương mại, ông Matthew Powell, Giám đốc Savills Hà Nội cho rằng trước lo ngại về thuế quan từ phía Mỹ, Việt Nam "
GDP,UNKNOWN,CÓ_GIÁ_TRỊ,"476,3 tỷ USD",UNKNOWN,0.75,1,0.75,10228,"Do đó, doanh nghiệp phải tổ chức lại chuỗi cung ứng, nâng cao năng lực truy xuất nguồn gốc sản phẩm để đáp ứng yêu cầu t"
Bùi Ngọc,PERSON,LÃNH_ĐẠO,Hiệp hội Xăng dầu Việt,ORGANIZATION,0.8499000072479248,2,1.6998000144958496,10233,"Trao đổi với PV VietNamNet, ông Bùi Ngọc Bảo, Chủ tịch Hiệp hội Xăng dầu Việt Nam, cho biết nước ta vẫn luôn nhập khẩu r"
Nguyễn Hữu,PERSON,LÃNH_ĐẠO,Bộ,ORGANIZATION,0.8496000170707703,1,0.8496000170707703,10235,"Ngày 25/6/2025, Trung tâm Phát triển Thương mại Điện tử và Công nghệ số (Bộ Công Thương) và TikTok Shop khởi động Chương"
Tổng thu ngân sách,UNKNOWN,CÓ_GIÁ_TRỊ,41.000 tỷ đồng,UNKNOWN,0.75,1,0.75,10237,"Xây dựng Đảng bộ và hệ thống chính trị trong sạch, vững mạnh toàn diện; trong đó, đặc biệt coi trọng giữ gìn sự đoàn kết"
Tỷ lệ hộ dân nông thôn sử dụng nước hợp vệ sinh,UNKNOWN,TĂNG_TRƯỞNG,"99,8%",UNKNOWN,0.7,1,0.7,10237,"Giảm tỷ lệ hộ nghèo thấp hơn mức bình quân chung cả nước. Cùng với đó, tỷ lệ che phủ rừng trên 46,5%. Tỷ lệ hộ dân nông "
Lương Văn,PERSON,LÃNH_ĐẠO,Sở Khoa học và Công nghệ (@@,ORGANIZATION,0.8452000021934509,1,0.8452000021934509,10242,"Với vai trò cầu nối, Techfest VinhPhuc 2024 tập trung vào việc xây dựng mạng lưới kết nối giữa các startup, doanh nghiệp"
năm,DATE,CÓ_GIÁ_TRỊ,"3,9 tỷ",MONEY,0.75,1,0.75,10248,"Báo cáo mới nhất của Cục Thủy sản và Kiểm ngư (Bộ Nông nghiệp và Môi trường), năm 2024, cả nước có diện tích 749,8 nghìn"
Cà Mau công bố kim ngạch xuất khẩu tôm,UNKNOWN,CÓ_GIÁ_TRỊ,"1,27 tỷ USD",UNKNOWN,0.75,1,0.75,10248,"Tuy nhiên, sau khi sáp nhập các địa phương, quy mô nuôi tôm và sản lượng loại thủy sản này ở các địa phương có sự thay đ"
Nẵng tìm nhà đầu tư dự án sản xuất vi mạch bán dẫn,UNKNOWN,CÓ_GIÁ_TRỊ,1.800 tỷ,UNKNOWN,0.75,1,0.75,10250,Đà Nẵng tìm nhà đầu tư dự án sản xuất vi mạch bán dẫn trị giá 1.800 tỷ
Dự án có công suất thiết kế,UNKNOWN,CÓ_GIÁ_TRỊ,10 triệu,UNKNOWN,0.75,1,0.75,10250,Dự án sẽ tập trung vào nghiên cứu và phát triển công nghệ trong lĩnh vực vi mạch bán dẫn và trí tuệ nhân tạo; đồng thời 
Vietlott,ORGANIZATION,CÓ_GIÁ_TRỊ,39.031.900 đồng,MONEY,0.743399977684021,1,0.743399977684021,10255,"Theo thông tin từ Công ty Xổ số Điện toán Việt Nam (Vietlott), tại kỳ quay số mở thưởng lần thứ 1.202 của loại hình xổ s"
Iran,LOCATION,CÓ_GIÁ_TRỊ,"3,3 triệu",MONEY,0.75,1,0.75,10257,"""Cuộc tấn công vào nhà máy lọc dầu của Ả Rập-Xê Út đánh dấu sự leo thang quan trọng, với việc cơ sở hạ tầng năng lượng c"
EVNNPC,ORGANIZATION,HỢP_TÁC,Công,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,10258,"Liên quan đến phản ánh của hộ dân có hoá đơn tiền điện 3 tháng giống hệt nhau, Điện lực khu vực Đông Triều (Quảng Ninh) "
Công,ORGANIZATION,HỢP_TÁC,EVNNPC,ORGANIZATION,0.7998999953269958,1,0.7998999953269958,10258,"Liên quan đến phản ánh của hộ dân có hoá đơn tiền điện 3 tháng giống hệt nhau, Điện lực khu vực Đông Triều (Quảng Ninh) "
Nhật Bản,LOCATION,CÓ_GIÁ_TRỊ,08 tỷ,MONEY,0.7391999959945679,1,0.7391999959945679,10270,"Số liệu thống kê từ Cục Hải quan cho thấy, xuất khẩu thủy sản của Việt Nam sang thị trường Nhật Bản trong 8 tháng năm 20"
Mặt hàng sò các loại cũng,UNKNOWN,TĂNG_TRƯỞNG,"134,9%",UNKNOWN,0.7,1,0.7,10270,"Mặt hàng sò các loại cũng tăng 134,9% về lượng và tăng 146,8% về giá trị. Tương tự, xuất khẩu nghêu sang Nhật Bản tăng v"
Cục,ORGANIZATION,HỢP_TÁC,EVN,ORGANIZATION,0.7681000232696533,1,0.7681000232696533,10271,"Để triển khai áp dụng cơ chế giá điện mới một cách hiệu quả, Bộ trưởng chỉ đạo các Cục Điện lực, EVN và các Tổng công ty"
EVN,ORGANIZATION,HỢP_TÁC,Cục,ORGANIZATION,0.7681000232696533,1,0.7681000232696533,10271,"Để triển khai áp dụng cơ chế giá điện mới một cách hiệu quả, Bộ trưởng chỉ đạo các Cục Điện lực, EVN và các Tổng công ty"
Với giá trị thương mại song phương,UNKNOWN,CÓ_GIÁ_TRỊ,762 tỷ USD,UNKNOWN,0.75,1,0.75,10274,"Ông Trump gọi đây là ""cú tấn công trắng trợn"" và đe dọa áp thuế cao lên hàng hóa Canada trong vòng một tuần. Động thái n"
Boeing,ORGANIZATION,ĐẦU_TƯ,Vietjet,ORGANIZATION,0.8197000026702881,1,0.8197000026702881,10287,"Tàu bay mới được tiếp nhận tại sân bay quốc tế Suvarnabhumi (Băng Cốc), thuộc lô 50 tàu bay sẽ được tiếp nhận và khai th"
Xiaomi,ORGANIZATION,TĂNG_TRƯỞNG,tăng 40%,PERCENT,0.699999988079071,1,0.699999988079071,10289,Lượng iPhone xuất xưởng tại Trung Quốc trong Quý 1/2025 được cho là đã giảm 9% so với cùng kỳ năm ngoái. Một báo cáo khá
Huawei,UNKNOWN,TĂNG_TRƯỞNG,10%,UNKNOWN,0.7,2,1.4,10289,Lượng iPhone xuất xưởng tại Trung Quốc trong Quý 1/2025 được cho là đã giảm 9% so với cùng kỳ năm ngoái. Một báo cáo khá
Mức tăng này không chênh quá nhiều so với mức,UNKNOWN,TĂNG_TRƯỞNG,"3,3%",UNKNOWN,0.7,1,0.7,10291,"Mức tăng này không chênh quá nhiều so với mức tăng 3,3% của tỷ giá USD/VND trên thị trường ngân hàng. Như vậy, thị trườn"
Lê Anh,PERSON,LÃNH_ĐẠO,trường Đại học Bách khoa Hà,ORGANIZATION,0.8499000072479248,1,0.8499000072479248,10296,"""Nhà nước kiến tạo thông qua thể chế hóa, hỗ trợ cho nền tảng, các phòng thí nghiệm, cơ sở nghiên cứu với cơ chế dùng ch"
Darrell Oh,PERSON,LÃNH_ĐẠO,Pharma Group,ORGANIZATION,0.8496000170707703,1,0.8496000170707703,10299,"Chia sẻ tại diễn đàn đổi mới sáng tạo trong lĩnh vực y tế ngày 6/6/2025, ông Darrell Oh, Chủ tịch Pharma Group cho rằng,"
